time_ms,sample_idx,ecg_v,ecg_ac_v,ppg,lead_off
716605,179100,1.9284,0.1259,86070,0
716609,179101,1.9316,0.13,85421,0
716613,179102,1.9445,0.145,85421,0
716617,179103,1.976,0.1794,86053,0
716621,179104,1.9953,0.2013,85490,0
716625,179105,2.0066,0.2139,86059,0
716629,179106,2.0163,0.2229,85501,0
716633,179107,2.0396,0.2442,85501,0
716637,179108,2.0501,0.2519,86020,0
716641,179109,2.0509,0.25,85506,0
716645,179110,2.0517,0.2485,85932,0
716649,179111,2.0646,0.2595,85556,0
716653,179112,2.0775,0.2706,85556,0
716657,179113,2.0751,0.2665,85543,0
716661,179114,2.0735,0.2635,85543,0
716665,179115,2.0727,0.2615,85674,0
716669,179116,2.0646,0.2523,85612,0
716673,179117,2.0372,0.2239,85461,0
716677,179118,2.0066,0.1923,85624,0
716681,179119,1.9792,0.1641,85624,0
716685,179120,1.9639,0.148,85227,0
716689,179121,1.9389,0.1225,85641,0
716693,179122,1.8954,0.0785,85103,0
716697,179123,1.8519,0.0347,85658,0
716701,179124,1.8229,0.0056,85658,0
716705,179125,1.793,-0.0242,84903,0
716709,179126,1.7616,-0.0555,85722,0
716713,179127,1.7342,-0.0826,84823,0
716717,179128,1.731,-0.0855,85688,0
716721,179129,1.7197,-0.0964,85688,0
716725,179130,1.702,-0.1137,84740,0
716729,179131,1.681,-0.1341,85712,0
716733,179132,1.6826,-0.1319,84699,0
716737,179133,1.6915,-0.1225,85725,0
716741,179134,1.6891,-0.1243,85725,0
716745,179135,1.6794,-0.1334,85701,0
716749,179136,1.6778,-0.1344,85701,0
716753,179137,1.6867,-0.1248,84755,0
716757,179138,1.6891,-0.1217,85760,0
716761,179139,1.6867,-0.1235,84737,0
716765,179140,1.681,-0.1284,85765,0
716769,179141,1.6891,-0.1196,85765,0
716773,179142,1.6955,-0.1124,84736,0
716777,179143,1.6891,-0.1181,85790,0
716781,179144,1.6826,-0.1237,84831,0
716785,179145,1.6915,-0.114,85792,0
716789,179146,1.702,-0.1027,85792,0
716793,179147,1.6947,-0.109,84845,0
716797,179148,1.6867,-0.1161,85823,0
716801,179149,1.6963,-0.1054,84908,0
716805,179150,1.7012,-0.0995,85814,0
716809,179151,1.6996,-0.1001,85814,0
716813,179152,1.6947,-0.1037,84953,0
716817,179153,1.6963,-0.1009,85803,0
716821,179154,1.7044,-0.0915,84989,0
716825,179155,1.7036,-0.091,85845,0
716829,179156,1.6988,-0.0945,85845,0
716833,179157,1.706,-0.0858,85831,0
716837,179158,1.7125,-0.0779,85831,0
716841,179159,1.7092,-0.0796,85129,0
716845,179160,1.6923,-0.095,85894,0
716849,179161,1.6963,-0.0894,85123,0
716853,179162,1.7092,-0.075,85922,0
716857,179163,1.7173,-0.0654,85922,0
716861,179164,1.71,-0.0712,85133,0
716865,179165,1.7036,-0.0763,85945,0
716869,179166,1.7116,-0.067,85190,0
716873,179167,1.7157,-0.0618,85975,0
716877,179168,1.7084,-0.0681,85975,0
716881,179169,1.6979,-0.0777,85215,0
716885,179170,1.6963,-0.0785,86030,0
716889,179171,1.7052,-0.0691,85224,0
716893,179172,1.7036,-0.0702,86032,0
716897,179173,1.6955,-0.0779,86032,0
716901,179174,1.6939,-0.0793,85226,0
716905,179175,1.7084,-0.0646,86038,0
716909,179176,1.7052,-0.0678,85222,0
716913,179177,1.6923,-0.0807,86070,0
716917,179178,1.6851,-0.088,86070,0
716921,179179,1.6923,-0.0807,86053,0
716925,179180,1.7044,-0.0687,86053,0
716929,179181,1.6971,-0.0761,85232,0
716933,179182,1.6923,-0.0811,86059,0
716937,179183,1.6979,-0.0755,85175,0
716941,179184,1.7068,-0.0668,86020,0
716945,179185,1.7068,-0.0669,86020,0
716949,179186,1.702,-0.0719,85066,0
716953,179187,1.702,-0.072,85932,0
716957,179188,1.7092,-0.065,85099,0
716961,179189,1.7125,-0.0619,85798,0
716965,179190,1.7044,-0.0702,85798,0
716969,179191,1.7052,-0.0695,85064,0
716973,179192,1.7157,-0.0592,85674,0
716977,179193,1.7262,-0.0489,85083,0
716981,179194,1.7229,-0.0524,85461,0
716985,179195,1.7125,-0.063,85461,0
716989,179196,1.7189,-0.0567,85064,0
716993,179197,1.7197,-0.056,85227,0
716997,179198,1.7116,-0.0641,85086,0
717001,179199,1.7052,-0.0706,85103,0
717005,179200,1.7141,-0.0618,85103,0
717009,179201,1.7262,-0.0498,84903,0
717013,179202,1.7197,-0.0563,84903,0
717017,179203,1.7133,-0.0628,85137,0
717021,179204,1.7213,-0.0548,84823,0
717025,179205,1.7237,-0.0525,85143,0
717029,179206,1.7286,-0.0477,84740,0
717033,179207,1.731,-0.0454,84740,0
717037,179208,1.7237,-0.0528,85162,0
717041,179209,1.7286,-0.048,84699,0
717045,179210,1.7334,-0.0432,85232,0
717049,179211,1.7253,-0.0513,84690,0
717053,179212,1.7366,-0.0401,84690,0
717057,179213,1.7818,0.0047,85273,0
717061,179214,1.8398,0.0623,84755,0
717065,179215,1.8543,0.0762,85311,0
717069,179216,1.8293,0.0507,84737,0
717073,179217,1.7995,0.0206,84737,0
717077,179218,1.7858,0.0066,85361,0
717081,179219,1.785,0.0055,84736,0
717085,179220,1.8059,0.0261,85397,0
717089,179221,1.8374,0.057,84831,0
717093,179222,1.8543,0.0734,84831,0
717097,179223,1.8422,0.0607,84845,0
717101,179224,1.8035,0.0217,84845,0
717105,179225,1.7721,-0.01,85478,0
717109,179226,1.7777,-0.0047,84908,0
717113,179227,1.789,0.0063,85518,0
717117,179228,1.7793,-0.0037,84953,0
717121,179229,1.7632,-0.02,84953,0
717125,179230,1.7608,-0.0226,85503,0
717129,179231,1.7632,-0.0204,84989,0
717133,179232,1.7495,-0.0343,85584,0
717137,179233,1.7374,-0.0465,85045,0
717141,179234,1.7399,-0.0441,85045,0
717145,179235,1.7439,-0.0402,85609,0
717149,179236,1.731,-0.0532,85129,0
717153,179237,1.7149,-0.0693,85635,0
717157,179238,1.7173,-0.0669,85123,0
717161,179239,1.7253,-0.0589,85123,0
717165,179240,1.7245,-0.0597,85675,0
717169,179241,1.7213,-0.063,85133,0
717173,179242,1.7213,-0.063,85684,0
717177,179243,1.7318,-0.0526,85190,0
717181,179244,1.7342,-0.0501,85190,0
717185,179245,1.7278,-0.0566,85215,0
717189,179246,1.7221,-0.0623,85215,0
717193,179247,1.7342,-0.0503,85751,0
717197,179248,1.7399,-0.0447,85224,0
717201,179249,1.731,-0.0536,85758,0
717205,179250,1.7286,-0.056,85226,0
717209,179251,1.7447,-0.0399,85226,0
717213,179252,1.7761,-0.0086,85720,0
717217,179253,1.8108,0.0257,85222,0
717221,179254,1.8422,0.0566,85793,0
717225,179255,1.8575,0.0714,85191,0
717229,179256,1.901,0.1143,85191,0
717233,179257,2.0251,0.2373,85809,0
717237,179258,2.312,0.522,85232,0
717241,179259,2.6368,0.8436,85813,0
717245,179260,2.727,0.9303,85175,0
717249,179261,2.5626,0.763,85175,0
717253,179262,2.1347,0.3337,85843,0
717257,179263,1.6802,-0.1204,85066,0
717261,179264,1.4167,-0.3824,85839,0
717265,179265,1.353,-0.4441,85099,0
717269,179266,1.4344,-0.3611,85099,0
717273,179267,1.54,-0.2543,85064,0
717277,179268,1.6069,-0.1864,85064,0
717281,179269,1.6448,-0.1478,85889,0
717285,179270,1.6915,-0.1006,85083,0
717289,179271,1.7439,-0.0481,85885,0
717293,179272,1.7842,-0.0077,85064,0
717297,179273,1.7922,0.0003,85064,0
717301,179274,1.7866,-0.0054,85833,0
717305,179275,1.7753,-0.0167,85086,0
717309,179276,1.7793,-0.0128,85904,0
717313,179277,1.7898,-0.0024,85090,0
717317,179278,1.793,0.0006,85090,0
717321,179279,1.7874,-0.0053,85924,0
717325,179280,1.7906,-0.0023,85137,0
717329,179281,1.8059,0.0126,85942,0
717333,179282,1.818,0.0243,85143,0
717337,179283,1.8116,0.0175,85143,0
717341,179284,1.8075,0.0131,85971,0
717345,179285,1.8156,0.0208,85162,0
717349,179286,1.8229,0.0277,86006,0
717353,179287,1.8196,0.024,85232,0
717357,179288,1.8172,0.0212,85232,0
717361,179289,1.8293,0.0329,85273,0
717365,179290,1.8406,0.0437,85273,0
717369,179291,1.8366,0.0393,86062,0
717373,179292,1.8269,0.0293,85311,0
717377,179293,1.8317,0.0337,86089,0
717381,179294,1.8486,0.0502,85361,0
717385,179295,1.8535,0.0545,85361,0
717389,179296,1.8462,0.0468,86054,0
717393,179297,1.8527,0.0528,85397,0
717397,179298,1.8696,0.0693,86146,0
717401,179299,1.8777,0.0771,85443,0
717405,179300,1.8768,0.076,85443,0
717409,179301,1.8825,0.0814,86175,0
717413,179302,1.9075,0.1064,85478,0
717417,179303,1.926,0.1259,86198,0
717421,179304,1.9268,0.1291,85518,0
717425,179305,1.9244,0.1297,85518,0
717429,179306,1.9405,0.1484,86217,0
717433,179307,1.9599,0.1689,85503,0
717437,179308,1.9703,0.1788,86224,0
717441,179309,1.9824,0.1891,85584,0
717445,179310,2.0001,0.2045,85584,0
717449,179311,2.0195,0.2216,85609,0
717453,179312,2.0332,0.2335,85609,0
717457,179313,2.0404,0.239,86101,0
717461,179314,2.0501,0.2469,85635,0
717465,179315,2.0678,0.2629,85980,0
717469,179316,2.0767,0.2703,85675,0
717473,179317,2.0662,0.2585,85675,0
717477,179318,2.063,0.2541,85761,0
717481,179319,2.0695,0.2595,85684,0
717485,179320,2.0743,0.2631,85621,0
717489,179321,2.0574,0.2451,85716,0
717493,179322,2.0251,0.2119,85716,0
717497,179323,1.9953,0.1812,85430,0
717501,179324,1.9639,0.1492,85751,0
717505,179325,1.9244,0.1092,85229,0
717509,179326,1.8873,0.0718,85758,0
717513,179327,1.8567,0.0409,85758,0
717517,179328,1.8374,0.0215,85758,0
717521,179329,1.7971,-0.0187,85720,0
717525,179330,1.7616,-0.054,84908,0
717529,179331,1.7407,-0.0746,85793,0
717533,179332,1.7302,-0.0847,85793,0
717537,179333,1.7165,-0.0979,85809,0
717541,179334,1.6931,-0.1207,85809,0
717545,179335,1.6762,-0.137,84727,0
717549,179336,1.6794,-0.1331,85813,0
717553,179337,1.6738,-0.1381,84685,0
717557,179338,1.6633,-0.1478,85843,0
717561,179339,1.6512,-0.1591,85843,0
717565,179340,1.6512,-0.1583,84637,0
717569,179341,1.6536,-0.1551,85839,0
717573,179342,1.6496,-0.1582,84715,0
717577,179343,1.6456,-0.1614,85839,0
717581,179344,1.6544,-0.1516,85839,0
717585,179345,1.6665,-0.1386,84744,0
717589,179346,1.6673,-0.1368,85889,0
717593,179347,1.6601,-0.1431,84785,0
717597,179348,1.6601,-0.1422,85885,0
717601,179349,1.6738,-0.1275,85885,0
717605,179350,1.6802,-0.1201,85885,0
717609,179351,1.6738,-0.1255,85833,0
717613,179352,1.6673,-0.1308,84867,0
717617,179353,1.6802,-0.1167,85904,0
717621,179354,1.6851,-0.1107,85904,0
717625,179355,1.681,-0.1134,85924,0
717629,179356,1.6746,-0.1185,85924,0
717633,179357,1.6834,-0.1082,84919,0
717637,179358,1.6923,-0.0979,85942,0
717641,179359,1.6899,-0.0989,84970,0
717645,179360,1.6834,-0.1038,85971,0
717649,179361,1.6923,-0.0935,85971,0
717653,179362,1.6996,-0.0847,84964,0
717657,179363,1.702,-0.0808,86006,0
717661,179364,1.6955,-0.0857,85053,0
717665,179365,1.6988,-0.081,86011,0
717669,179366,1.7092,-0.0691,86011,0
717673,179367,1.7141,-0.063,85107,0
717677,179368,1.7028,-0.0731,86062,0
717681,179369,1.6988,-0.076,85126,0
717685,179370,1.7044,-0.0693,86089,0
717689,179371,1.7165,-0.0563,86089,0
717693,179372,1.702,-0.07,86054,0
717697,179373,1.6955,-0.0759,86054,0
717701,179374,1.7068,-0.0641,85208,0
717705,179375,1.7133,-0.0573,86146,0
717709,179376,1.7036,-0.0668,85192,0
717713,179377,1.6931,-0.0771,86175,0
717717,179378,1.7028,-0.0673,86175,0
717721,179379,1.7116,-0.0584,85183,0
717725,179380,1.7052,-0.0649,86198,0
717729,179381,1.6955,-0.0746,85187,0
717733,179382,1.6939,-0.0763,86217,0
717737,179383,1.7004,-0.0699,86217,0
717741,179384,1.7068,-0.0635,85150,0
717745,179385,1.6988,-0.0716,86224,0
717749,179386,1.7004,-0.0701,85155,0
717753,179387,1.7116,-0.0589,86189,0
717757,179388,1.7157,-0.055,86189,0
717761,179389,1.7108,-0.0599,85137,0
717765,179390,1.6971,-0.0737,86101,0
717769,179391,1.7076,-0.0633,85122,0
717773,179392,1.7181,-0.0529,85980,0
717777,179393,1.7149,-0.0562,85980,0
717781,179394,1.7084,-0.0628,85761,0
717785,179395,1.7149,-0.0564,85761,0
717789,179396,1.7221,-0.0492,85116,0
717793,179397,1.7197,-0.0518,85621,0
717797,179398,1.7116,-0.0599,85070,0
717801,179399,1.7116,-0.06,85430,0
717805,179400,1.7262,-0.0456,85430,0
717809,179401,1.7286,-0.0433,85053,0
717813,179402,1.7221,-0.0498,85229,0
717817,179403,1.7173,-0.0548,85068,0
717821,179404,1.7286,-0.0436,85758,0
717825,179405,1.7326,-0.0397,85758,0
717829,179406,1.7278,-0.0446,85062,0
717833,179407,1.7278,-0.0447,84908,0
717837,179408,1.7374,-0.0351,85113,0
717841,179409,1.739,-0.0336,84798,0
717845,179410,1.7286,-0.0442,84798,0
717849,179411,1.7262,-0.0468,85143,0
717853,179412,1.731,-0.042,84727,0
717857,179413,1.7439,-0.0292,85169,0
717861,179414,1.739,-0.0342,84685,0
717865,179415,1.731,-0.0424,84685,0
717869,179416,1.7342,-0.0392,84637,0
717873,179417,1.7439,-0.0297,84637,0
717877,179418,1.7407,-0.033,85278,0
717881,179419,1.7342,-0.0396,84715,0
717885,179420,1.739,-0.035,85273,0
717889,179421,1.7801,0.0058,84744,0
717893,179422,1.8245,0.0497,84744,0
717897,179423,1.8511,0.0757,85303,0
717901,179424,1.8277,0.0517,84785,0
717905,179425,1.7995,0.0232,85366,0
717909,179426,1.7834,0.0067,85885,0
717913,179427,1.7826,0.0056,85885,0
717917,179428,1.8067,0.0293,85368,0
717921,179429,1.843,0.0649,84867,0
717925,179430,1.8599,0.0812,85435,0
717929,179431,1.843,0.0637,84891,0
717933,179432,1.8059,0.0262,84891,0
717937,179433,1.7793,-0.0007,85485,0
717941,179434,1.7834,0.003,84919,0
717945,179435,1.7914,0.0107,85511,0
717949,179436,1.7866,0.0056,84970,0
717953,179437,1.7777,-0.0036,84970,0
717957,179438,1.7842,0.0025,84964,0
717961,179439,1.7729,-0.009,84964,0
717965,179440,1.7544,-0.0277,85598,0
717969,179441,1.7415,-0.0408,85053,0
717973,179442,1.7447,-0.0377,85605,0
717977,179443,1.7471,-0.0353,85107,0
717981,179444,1.7278,-0.0547,85107,0
717985,179445,1.7157,-0.0668,85608,0
717989,179446,1.7213,-0.0612,85126,0
717993,179447,1.731,-0.0515,85653,0
717997,179448,1.731,-0.0516,85152,0
718001,179449,1.7221,-0.0605,85152,0
718005,179450,1.7229,-0.0598,85626,0
718009,179451,1.7382,-0.0445,85208,0
718013,179452,1.7423,-0.0406,85711,0
718017,179453,1.7407,-0.0423,85192,0
718021,179454,1.7326,-0.0504,85192,0
718025,179455,1.7439,-0.0392,85725,0
718029,179456,1.7511,-0.032,85183,0
718033,179457,1.7415,-0.0417,85732,0
718037,179458,1.739,-0.0442,85187,0
718041,179459,1.7673,-0.0162,85187,0
718045,179460,1.8011,0.0174,85150,0
718049,179461,1.8221,0.038,85150,0
718053,179462,1.8567,0.0721,85801,0
718057,179463,1.8752,0.0903,85155,0
718061,179464,1.9155,0.1303,85790,0
718065,179465,2.038,0.2521,85137,0
718069,179466,2.3346,0.5466,85137,0
718073,179467,2.6634,0.8719,85776,0
718077,179468,2.7536,0.9583,85122,0
718081,179469,2.5723,0.7738,85802,0
718085,179470,2.1323,0.3325,85080,0
718089,179471,1.6891,-0.1101,85080,0
718093,179472,1.4296,-0.3679,85788,0
718097,179473,1.37,-0.4256,85116,0
718101,179474,1.4505,-0.3436,85827,0
718105,179475,1.5585,-0.2348,85070,0
718109,179476,1.619,-0.1737,85070,0
718113,179477,1.6528,-0.1393,85840,0
718117,179478,1.7028,-0.0891,85053,0
718121,179479,1.7576,-0.0342,85860,0
718125,179480,1.8003,0.0083,85068,0
718129,179481,1.8108,0.0186,85068,0
718133,179482,1.7922,-0.0001,85062,0
718137,179483,1.7777,-0.0148,85062,0
718141,179484,1.7769,-0.0157,85915,0
718145,179485,1.7914,-0.0014,85113,0
718149,179486,1.7882,-0.0049,85905,0
718153,179487,1.7874,-0.006,85143,0
718157,179488,1.7922,-0.0014,85143,0
718161,179489,1.7995,0.0055,85902,0
718165,179490,1.8035,0.0092,85169,0
718169,179491,1.8067,0.0121,85938,0
718173,179492,1.8092,0.0142,85206,0
718177,179493,1.8196,0.0243,85206,0
718181,179494,1.8253,0.0296,85932,0
718185,179495,1.8148,0.0188,85278,0
718189,179496,1.8116,0.0152,85997,0
718193,179497,1.8212,0.0245,85273,0
718197,179498,1.8309,0.0338,85273,0
718201,179499,1.8245,0.027,86014,0
718205,179500,1.8221,0.0242,85303,0
718209,179501,1.8374,0.0391,86053,0
718213,179502,1.8567,0.0582,85366,0
718217,179503,1.8615,0.0628,85366,0
718221,179504,1.8567,0.0579,85368,0
718225,179505,1.8591,0.0603,85368,0
718229,179506,1.868,0.0693,86152,0
718233,179507,1.8744,0.0764,85435,0
718237,179508,1.8785,0.0821,86140,0
718241,179509,1.8825,0.0892,85485,0
718245,179510,1.8954,0.1054,85485,0
718249,179511,1.9083,0.1209,86142,0
718253,179512,1.9179,0.1314,85511,0
718257,179513,1.9292,0.1417,86183,0
718261,179514,1.9494,0.1597,85550,0
718265,179515,1.9647,0.1726,85550,0
718269,179516,1.9703,0.1761,86146,0
718273,179517,1.9808,0.1848,85598,0
718277,179518,2.0066,0.209,86134,0
718281,179519,2.0324,0.2332,85605,0
718285,179520,2.0412,0.2407,85605,0
718289,179521,2.038,0.2363,86059,0
718293,179522,2.0509,0.2481,85608,0
718297,179523,2.0711,0.2672,85918,0
718301,179524,2.0823,0.2773,85653,0
718305,179525,2.0767,0.2704,85653,0
718309,179526,2.0767,0.2692,85626,0
718313,179527,2.0896,0.2809,85626,0
718317,179528,2.0856,0.2757,85608,0
718321,179529,2.063,0.2521,85711,0
718325,179530,2.0356,0.2237,85355,0
718329,179531,2.0147,0.2019,85725,0
718333,179532,1.984,0.1706,85725,0
718337,179533,1.9437,0.1298,85145,0
718341,179534,1.9042,0.0899,85732,0
718345,179535,1.8728,0.0583,84963,0
718349,179536,1.843,0.0284,85751,0
718353,179537,1.8108,-0.0038,85751,0
718357,179538,1.7705,-0.0439,84800,0
718361,179539,1.7447,-0.0694,85801,0
718365,179540,1.7318,-0.0819,84699,0
718369,179541,1.7125,-0.1007,85790,0
718373,179542,1.6899,-0.1227,85790,0
718377,179543,1.6738,-0.1382,84618,0
718381,179544,1.6762,-0.1351,85776,0
718385,179545,1.673,-0.1376,84590,0
718389,179546,1.6593,-0.1505,85802,0
718393,179547,1.6577,-0.1514,85802,0
718397,179548,1.6641,-0.1441,85788,0
718401,179549,1.6673,-0.14,85788,0
718405,179550,1.6577,-0.1488,84633,0
718409,179551,1.6504,-0.1552,85827,0
718413,179552,1.6609,-0.1437,84634,0
718417,179553,1.6722,-0.1314,85840,0
718421,179554,1.6681,-0.1344,85840,0
718425,179555,1.6673,-0.1342,84629,0
718429,179556,1.6738,-0.1267,85860,0
718433,179557,1.6842,-0.1151,84714,0
718437,179558,1.6842,-0.1139,85874,0
718441,179559,1.6714,-0.1256,85874,0
718445,179560,1.673,-0.1227,84733,0
718449,179561,1.6875,-0.1068,85915,0
718453,179562,1.6875,-0.1055,84785,0
718457,179563,1.681,-0.1105,85905,0
718461,179564,1.6859,-0.1042,85905,0
718465,179565,1.6996,-0.089,84833,0
718469,179566,1.706,-0.0811,85902,0
718473,179567,1.6971,-0.0885,84866,0
718477,179568,1.6899,-0.0942,85938,0
718481,179569,1.702,-0.0807,85938,0
718485,179570,1.7044,-0.0768,85932,0
718489,179571,1.6996,-0.0802,85932,0
718493,179572,1.6971,-0.0813,84972,0
718497,179573,1.6988,-0.0785,85997,0
718501,179574,1.7092,-0.067,84957,0
718505,179575,1.7125,-0.0629,86014,0
718509,179576,1.7076,-0.067,86014,0
718513,179577,1.7092,-0.0648,84997,0
718517,179578,1.7157,-0.0579,86053,0
718521,179579,1.7125,-0.0608,85053,0
718525,179580,1.6988,-0.0742,86072,0
718529,179581,1.6915,-0.0813,86072,0
718533,179582,1.6988,-0.0739,85070,0
718537,179583,1.7036,-0.069,86152,0
718541,179584,1.6939,-0.0787,85100,0
718545,179585,1.6867,-0.086,86140,0
718549,179586,1.6996,-0.0732,86140,0
718553,179587,1.7084,-0.0644,85101,0
718557,179588,1.6996,-0.0734,86142,0
718561,179589,1.6899,-0.0833,85098,0
718565,179590,1.6971,-0.0762,86183,0
718569,179591,1.7036,-0.07,86183,0
718573,179592,1.6996,-0.0742,86146,0
718577,179593,1.6923,-0.0816,86146,0
718581,179594,1.6988,-0.0754,85114,0
718585,179595,1.7076,-0.0667,86134,0
718589,179596,1.7068,-0.0676,85038,0
718593,179597,1.6947,-0.0798,86059,0
718597,179598,1.6971,-0.0776,86059,0
718601,179599,1.7116,-0.0632,84986,0
718605,179600,1.7197,-0.0553,85918,0
718609,179601,1.7052,-0.07,85002,0
718613,179602,1.7004,-0.0749,85790,0
718617,179603,1.7125,-0.063,85790,0
718621,179604,1.7197,-0.0558,84956,0
718625,179605,1.7028,-0.0729,85608,0
718629,179606,1.6955,-0.0802,84971,0
718633,179607,1.7044,-0.0714,85355,0
718637,179608,1.7181,-0.0578,85355,0
718641,179609,1.7149,-0.0611,84946,0
718645,179610,1.7076,-0.0685,85145,0
718649,179611,1.7125,-0.0637,84964,0
718653,179612,1.7278,-0.0485,84963,0
718657,179613,1.731,-0.0454,84963,0
718661,179614,1.7149,-0.0616,84800,0
718665,179615,1.7116,-0.0649,84800,0
718669,179616,1.7221,-0.0545,85068,0
718673,179617,1.7286,-0.0481,84699,0
718677,179618,1.7245,-0.0522,85026,0
718681,179619,1.7213,-0.0555,84618,0
718685,179620,1.7334,-0.0435,84618,0
718689,179621,1.7374,-0.0396,85045,0
718693,179622,1.7326,-0.0446,84590,0
718697,179623,1.7262,-0.0511,85111,0
718701,179624,1.7374,-0.04,84592,0
718705,179625,1.7455,-0.032,84592,0
718709,179626,1.7463,-0.0314,85151,0
718713,179627,1.7342,-0.0437,84633,0
718717,179628,1.7374,-0.0406,85201,0
718721,179629,1.7407,-0.0375,84634,0
718725,179630,1.7447,-0.0336,84634,0
718729,179631,1.7374,-0.041,85233,0
718733,179632,1.7374,-0.0412,84629,0
718737,179633,1.7511,-0.0277,85284,0
718741,179634,1.7536,-0.0255,84714,0
718745,179635,1.7584,-0.0209,84714,0
718749,179636,1.8051,0.0255,84733,0
718753,179637,1.8696,0.0893,84733,0
718757,179638,1.8889,0.1079,85397,0
718761,179639,1.847,0.0655,84785,0
718765,179640,1.8003,0.0183,85401,0
718769,179641,1.7922,0.0099,84833,0
718773,179642,1.8212,0.0385,84833,0
718777,179643,1.8543,0.071,85407,0
718781,179644,1.8664,0.0825,84866,0
718785,179645,1.8744,0.0899,85473,0
718789,179646,1.8632,0.0781,84889,0
718793,179647,1.8212,0.0357,84889,0
718797,179648,1.7898,0.004,85501,0
718801,179649,1.7898,0.0037,84972,0
718805,179650,1.8043,0.0179,85558,0
718809,179651,1.7987,0.012,84957,0
718813,179652,1.7777,-0.0092,84957,0
718817,179653,1.7681,-0.0191,85582,0
718821,179654,1.7681,-0.0192,84997,0
718825,179655,1.76,-0.0274,85594,0
718829,179656,1.7431,-0.0444,85053,0
718833,179657,1.7334,-0.0541,85053,0
718837,179658,1.7358,-0.0517,85070,0
718841,179659,1.739,-0.0484,85070,0
718845,179660,1.7318,-0.0557,85681,0
718849,179661,1.7318,-0.0557,85100,0
718853,179662,1.7479,-0.0397,85685,0
718857,179663,1.7552,-0.0325,85101,0
718861,179664,1.7439,-0.0438,85101,0
718865,179665,1.731,-0.0567,85680,0
718869,179666,1.7286,-0.0591,85098,0
718873,179667,1.7471,-0.0405,85716,0
718877,179668,1.7495,-0.0382,85088,0
718881,179669,1.7431,-0.0446,85088,0
718885,179670,1.7423,-0.0455,85728,0
718889,179671,1.7431,-0.0445,85114,0
718893,179672,1.7479,-0.0394,85758,0
718897,179673,1.7439,-0.043,85038,0
718901,179674,1.7503,-0.0362,85038,0
718905,179675,1.7858,-0.0007,85764,0
718909,179676,1.8349,0.0483,84986,0
718913,179677,1.8583,0.0713,85773,0
718917,179678,1.864,0.0767,85002,0
718921,179679,1.9163,0.1288,85002,0
718925,179680,2.0864,0.298,84956,0
718929,179681,2.4208,0.6301,84956,0
718933,179682,2.6803,0.8861,85850,0
718937,179683,2.6827,0.8849,84971,0
718941,179684,2.4434,0.6429,85812,0
718945,179685,2.0026,0.2012,84946,0
718949,179686,1.5964,-0.2042,84946,0
718953,179687,1.3925,-0.4065,85806,0
718957,179688,1.3974,-0.4001,84964,0
718961,179689,1.5094,-0.287,85836,0
718965,179690,1.5932,-0.2026,84990,0
718969,179691,1.6254,-0.1699,84990,0
718973,179692,1.6641,-0.1309,85861,0
718977,179693,1.7286,-0.0663,85068,0
718981,179694,1.7673,-0.0278,85891,0
718985,179695,1.7874,-0.008,85026,0
718989,179696,1.7971,0.0014,85026,0
718993,179697,1.7955,-0.0005,85907,0
718997,179698,1.7834,-0.0128,85045,0
719001,179699,1.7737,-0.0226,85920,0
719005,179700,1.7801,-0.0164,85111,0
719009,179701,1.7971,0.0003,85111,0
719013,179702,1.8051,0.0081,85151,0
719017,179703,1.7971,-0.0002,85151,0
719021,179704,1.7947,-0.0029,86007,0
719025,179705,1.8124,0.0146,85201,0
719029,179706,1.8188,0.0208,85991,0
719033,179707,1.8124,0.014,85233,0
719037,179708,1.8132,0.0145,85233,0
719041,179709,1.8221,0.0232,85979,0
719045,179710,1.8341,0.0351,85284,0
719049,179711,1.8212,0.0222,86056,0
719053,179712,1.8237,0.0248,85321,0
719057,179713,1.8382,0.0394,85321,0
719061,179714,1.8575,0.059,86077,0
719065,179715,1.8551,0.0573,85397,0
719069,179716,1.8486,0.0528,86105,0
719073,179717,1.8551,0.0625,85401,0
719077,179718,1.864,0.0749,85401,0
719081,179719,1.8728,0.0866,86153,0
719085,179720,1.8648,0.0796,85407,0
719089,179721,1.8599,0.0741,86179,0
719093,179722,1.8768,0.0892,85473,0
719097,179723,1.8914,0.1016,85473,0
719101,179724,1.8889,0.0975,85501,0
719105,179725,1.8962,0.1034,85501,0
719109,179726,1.9171,0.1231,86245,0
719113,179727,1.9349,0.1397,85558,0
719117,179728,1.9357,0.1396,86274,0
719121,179729,1.9413,0.1445,85582,0
719125,179730,1.9655,0.168,85582,0
719129,179731,1.9889,0.1907,86210,0
719133,179732,1.9945,0.1955,85594,0
719137,179733,1.9985,0.1987,86223,0
719141,179734,2.0147,0.2138,85641,0
719145,179735,2.0404,0.2386,85641,0
719149,179736,2.063,0.2601,86154,0
719153,179737,2.0582,0.2542,85681,0
719157,179738,2.0646,0.2595,86034,0
719161,179739,2.0815,0.2753,85685,0
719165,179740,2.092,0.2846,85685,0
719169,179741,2.0888,0.2803,85861,0
719173,179742,2.0775,0.2679,85680,0
719177,179743,2.0743,0.2637,85673,0
719181,179744,2.0711,0.2595,85716,0
719185,179745,2.0469,0.2344,85716,0
719189,179746,2.0179,0.2045,85728,0
719193,179747,2.0001,0.1861,85728,0
719197,179748,1.9647,0.1501,85307,0
719201,179749,1.9236,0.1086,85758,0
719205,179750,1.8777,0.0625,85075,0
719209,179751,1.8422,0.027,85764,0
